,City,Rating,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two
11527,New Delhi,4.7,1563,2,No,No,600
11528,New Delhi,4.0,817,3,Yes,Yes,1800
11529,New Delhi,3.9,3206,2,No,No,500
11530,Gurgaon,4.2,1193,4,No,Yes,3200
11531,New Delhi,4.3,4085,2,No,No,900
11532,New Delhi,4.2,2549,4,Yes,Yes,2600
11533,New Delhi,4.5,2213,3,No,No,1200
11534,New Delhi,3.9,1485,2,No,No,700
11535,New Delhi,4.1,799,3,No,Yes,1800
11536,New Delhi,4.1,387,3,No,No,1400
11537,New Delhi,3.8,1174,3,No,Yes,1200
11538,Gurgaon,4.4,3569,3,No,No,1800
11539,New Delhi,4.7,268,4,No,No,2000
11540,New Delhi,4.0,4689,2,No,No,800
11541,Gurgaon,4.3,716,3,Yes,Yes,1500
11542,New Delhi,4.4,4373,3,Yes,No,1500
11543,New Delhi,4.3,1252,3,Yes,Yes,1600
11544,New Delhi,4.2,2131,3,Yes,Yes,1400
11545,New Delhi,4.9,408,4,No,No,5000
11546,Faridabad,3.0,7,1,No,No,200
11547,Faridabad,0,3,1,No,No,300
11548,Faridabad,0,3,1,No,No,300
11549,Faridabad,2.8,11,1,No,No,200
11550,Faridabad,0,2,1,No,No,100
11551,Faridabad,0,1,1,No,No,400
11552,Faridabad,0,1,1,No,No,200
11553,Faridabad,0,1,2,No,No,500
11554,Faridabad,0,0,2,No,Yes,700
11555,Faridabad,0,0,1,No,No,300
11556,Faridabad,0,0,1,No,No,250
11557,Faridabad,0,0,1,No,No,400
11558,Faridabad,2.5,79,2,Yes,No,700
11559,Faridabad,3.5,29,1,No,No,200
11560,Faridabad,3.2,47,2,No,No,700
11561,Faridabad,0,0,1,No,No,300
11562,Faridabad,0,1,1,No,No,250
11563,Faridabad,3.5,39,1,No,No,400
11564,New Delhi,0,2,2,No,No,600
11565,New Delhi,3.9,1545,3,No,Yes,1500
11566,New Delhi,4.7,1563,2,No,No,600
11567,New Delhi,4.0,817,3,Yes,Yes,1800
11568,New Delhi,3.9,3206,2,No,No,500
11569,Gurgaon,4.2,1193,4,No,Yes,3200
11570,New Delhi,4.3,4085,2,No,No,900
11571,New Delhi,4.2,2549,4,Yes,Yes,2600
11572,New Delhi,4.5,2213,3,No,No,1200
11573,New Delhi,3.9,1485,2,No,No,700
11574,New Delhi,4.1,799,3,No,Yes,1800
11575,New Delhi,4.1,387,3,No,No,1400
11576,New Delhi,3.8,1174,3,No,Yes,1200
11577,Gurgaon,4.4,3569,3,No,No,1800
11578,New Delhi,4.7,268,4,No,No,2000
11579,New Delhi,4.0,4689,2,No,No,800
11580,Gurgaon,4.3,716,3,Yes,Yes,1500
11581,New Delhi,4.4,4373,3,Yes,No,1500
11582,New Delhi,4.3,1252,3,Yes,Yes,1600
11583,New Delhi,4.2,2131,3,Yes,Yes,1400
11584,New Delhi,4.9,408,4,No,No,5000
11585,New Delhi,3.9,1545,3,No,Yes,1500
11586,New Delhi,4.7,1563,2,No,No,600
11587,New Delhi,4.0,817,3,Yes,Yes,1800
11588,New Delhi,3.9,3206,2,No,No,500
11589,Gurgaon,4.2,1193,4,No,Yes,3200
11590,New Delhi,4.3,4085,2,No,No,900
11591,New Delhi,4.2,2549,4,Yes,Yes,2600
11592,New Delhi,4.5,2213,3,No,No,1200
11593,New Delhi,3.9,1485,2,No,No,700
11594,New Delhi,4.1,799,3,No,Yes,1800
11595,New Delhi,4.1,387,3,No,No,1400
11596,New Delhi,3.8,1174,3,No,Yes,1200
11597,Gurgaon,4.4,3569,3,No,No,1800
11598,New Delhi,4.7,268,4,No,No,2000
11599,New Delhi,4.0,4689,2,No,No,800
11600,Gurgaon,4.3,716,3,Yes,Yes,1500
11601,New Delhi,4.4,4373,3,Yes,No,1500
11602,New Delhi,4.3,1252,3,Yes,Yes,1600
11603,New Delhi,4.2,2131,3,Yes,Yes,1400
11604,New Delhi,4.9,408,4,No,No,5000
11605,New Delhi,3.9,1545,3,No,Yes,1500
11606,New Delhi,4.7,1563,2,No,No,600
11607,New Delhi,4.0,817,3,Yes,Yes,1800
11608,New Delhi,3.9,3206,2,No,No,500
11609,Gurgaon,4.2,1193,4,No,Yes,3200
11610,New Delhi,4.3,4085,2,No,No,900
11611,New Delhi,4.2,2549,4,Yes,Yes,2600
11612,New Delhi,4.5,2213,3,No,No,1200
11613,New Delhi,3.9,1485,2,No,No,700
11614,New Delhi,4.1,799,3,No,Yes,1800
11615,New Delhi,4.1,387,3,No,No,1400
11616,New Delhi,3.8,1174,3,No,Yes,1200
11617,Gurgaon,4.4,3569,3,No,No,1800
11618,New Delhi,4.7,268,4,No,No,2000
11619,New Delhi,4.0,4689,2,No,No,800
11620,Gurgaon,4.3,716,3,Yes,Yes,1500
11621,New Delhi,4.4,4373,3,Yes,No,1500
11622,New Delhi,4.3,1252,3,Yes,Yes,1600
11623,New Delhi,4.2,2131,3,Yes,Yes,1400
11624,New Delhi,4.9,408,4,No,No,5000
11625,Faridabad,0,3,2,No,No,600
11626,Faridabad,3.1,9,1,No,No,100
11627,Faridabad,3.1,9,1,No,No,350
11628,Faridabad,2.9,4,1,No,No,350
11629,Faridabad,2.9,5,1,No,No,200
11630,Faridabad,0,2,1,No,No,200
11631,Faridabad,0,2,1,No,No,100
11632,Faridabad,0,3,3,No,Yes,1500
11633,Faridabad,0,1,1,No,No,350
11634,Faridabad,0,1,2,No,No,500
11635,Faridabad,0,0,1,No,No,200
11636,Faridabad,0,0,1,No,No,300
11637,Faridabad,0,0,1,No,No,400
11638,Faridabad,0,0,1,No,No,300
11639,New Delhi,0,2,2,No,No,600
11640,Faridabad,0,3,3,No,Yes,1500
11641,Faridabad,0,1,1,No,No,350
11642,Faridabad,0,1,2,No,No,500
11643,Faridabad,0,0,1,No,No,300
11644,Faridabad,0,0,1,No,No,300
11645,Faridabad,2.6,15,2,Yes,No,650
11646,Faridabad,0,2,1,No,No,300
11647,Faridabad,0,2,1,No,No,100
11648,New Delhi,0,2,2,No,No,600
11649,Faridabad,0,2,1,No,No,400
11650,Faridabad,0,1,1,No,No,200
11651,Faridabad,0,1,1,No,No,100
11652,Faridabad,0,0,1,No,No,200
11653,Faridabad,0,0,1,No,No,300
11654,Faridabad,0,0,2,No,No,500
11655,Faridabad,0,0,1,No,No,350
11656,Faridabad,0,0,1,No,No,400
11657,Faridabad,0,0,1,No,No,100
11658,Faridabad,0,0,1,No,No,300
11659,Faridabad,3.8,508,3,Yes,No,1100
11660,Faridabad,4.0,299,3,No,No,1600
11661,Faridabad,4.1,239,3,Yes,No,1300
11662,Faridabad,3.4,233,2,No,No,700
11663,Faridabad,3.6,59,2,Yes,No,900
11664,Faridabad,3.6,98,2,Yes,No,600
11665,Faridabad,3.3,56,3,No,Yes,1900
11666,Faridabad,2.8,49,2,Yes,No,600
11667,Faridabad,2.1,57,2,Yes,No,500
11668,Faridabad,3.4,58,2,No,No,500
11669,Faridabad,0,0,1,No,No,100
11670,Faridabad,0,0,1,No,No,200
11671,Faridabad,0,0,2,No,No,600
11672,Faridabad,0,0,1,No,No,400
11673,Faridabad,0,0,2,No,No,600
11674,Faridabad,3.0,8,2,No,No,550
11675,Faridabad,0,3,2,No,No,500
11676,Faridabad,0,3,2,No,No,500
11677,New Delhi,0,2,2,No,No,600
11678,Faridabad,0,0,1,No,No,300
11679,Faridabad,2.9,10,2,No,No,700
11680,Faridabad,2.9,4,2,No,No,500
11681,Faridabad,0,2,1,No,No,100
11682,Faridabad,2.9,4,2,No,No,550
11683,Faridabad,3.0,4,2,No,No,500
11684,Faridabad,3.1,5,1,No,No,350
11685,Faridabad,0,1,1,No,No,100
11686,Faridabad,0,3,2,No,No,550
11687,Faridabad,0,3,1,No,No,350
11688,Faridabad,0,1,1,No,No,200
11689,Faridabad,0,0,1,No,No,400
11690,Faridabad,0,0,1,No,No,100
11691,Faridabad,0,0,1,No,No,200
11692,Faridabad,0,0,2,No,No,600
11693,Faridabad,0,0,1,No,No,400
11694,Faridabad,2.6,14,2,No,No,950
11695,Faridabad,0,3,2,No,No,500
11696,Faridabad,0,3,2,No,No,500
11697,New Delhi,0,2,2,No,No,600
11698,Faridabad,0,0,1,No,No,300
11699,Faridabad,3.0,4,2,No,No,500
11700,Faridabad,0,3,2,No,No,550
11701,Faridabad,0,1,1,No,No,300
11702,Faridabad,0,0,1,No,No,300
11703,Faridabad,0,0,1,No,No,400
11704,Faridabad,0,0,2,No,No,600
11705,Faridabad,2.6,14,2,No,No,950
11706,Faridabad,0,3,2,No,No,500
11707,Faridabad,0,3,2,No,No,500
11708,New Delhi,0,2,2,No,No,600
11709,Faridabad,0,0,1,No,No,300
11710,New Delhi,3.9,1545,3,No,Yes,1500
11711,New Delhi,4.7,1563,2,No,No,600
11712,New Delhi,4.0,817,3,Yes,Yes,1800
11713,New Delhi,3.9,3206,2,No,No,500
11714,Gurgaon,4.2,1193,4,No,Yes,3200
11715,New Delhi,4.3,4085,2,No,No,900
11716,New Delhi,4.2,2549,4,Yes,Yes,2600
11717,New Delhi,4.5,2213,3,No,No,1200
11718,New Delhi,3.9,1485,2,No,No,700
11719,New Delhi,4.1,799,3,No,Yes,1800
11720,New Delhi,4.1,387,3,No,No,1400
11721,New Delhi,3.8,1174,3,No,Yes,1200
11722,Gurgaon,4.4,3569,3,No,No,1800
11723,New Delhi,4.7,268,4,No,No,2000
11724,New Delhi,4.0,4689,2,No,No,800
11725,Gurgaon,4.3,716,3,Yes,Yes,1500
11726,New Delhi,4.4,4373,3,Yes,No,1500
11727,New Delhi,4.3,1252,3,Yes,Yes,1600
11728,New Delhi,4.2,2131,3,Yes,Yes,1400
11729,New Delhi,4.9,408,4,No,No,5000
11730,Faridabad,2.8,13,1,No,No,350
11731,Faridabad,3.1,7,2,Yes,No,700
11732,Faridabad,3.0,15,3,No,No,1000
11733,Faridabad,3.1,12,1,No,No,100
11734,Faridabad,0,3,1,No,No,300
11735,Faridabad,2.8,11,1,No,No,200
11736,Faridabad,0,2,1,No,No,100
11737,Faridabad,0,1,1,No,No,400
11738,Faridabad,0,1,1,No,No,200
11739,Faridabad,0,1,2,No,No,500
11740,Faridabad,3.5,39,1,No,No,400
11741,New Delhi,0,2,2,No,No,600
11742,New Delhi,3.9,1545,3,No,Yes,1500
11743,New Delhi,4.7,1563,2,No,No,600
11744,New Delhi,4.0,817,3,Yes,Yes,1800
11745,New Delhi,3.9,3206,2,No,No,500
11746,Gurgaon,4.2,1193,4,No,Yes,3200
11747,New Delhi,4.3,4085,2,No,No,900
11748,New Delhi,4.2,2549,4,Yes,Yes,2600
11749,New Delhi,4.5,2213,3,No,No,1200
11750,New Delhi,3.9,1485,2,No,No,700
11751,New Delhi,4.1,799,3,No,Yes,1800
11752,New Delhi,4.1,387,3,No,No,1400
11753,New Delhi,3.8,1174,3,No,Yes,1200
11754,Gurgaon,4.4,3569,3,No,No,1800
11755,New Delhi,4.7,268,4,No,No,2000
11756,New Delhi,4.0,4689,2,No,No,800
11757,Gurgaon,4.3,716,3,Yes,Yes,1500
11758,New Delhi,4.4,4373,3,Yes,No,1500
11759,New Delhi,4.3,1252,3,Yes,Yes,1600
11760,New Delhi,4.2,2131,3,Yes,Yes,1400
11761,New Delhi,4.9,408,4,No,No,5000
11762,New Delhi,3.9,1545,3,No,Yes,1500
11763,New Delhi,4.7,1563,2,No,No,600
11764,New Delhi,4.0,817,3,Yes,Yes,1800
11765,New Delhi,3.9,3206,2,No,No,500
11766,Gurgaon,4.2,1193,4,No,Yes,3200
11767,New Delhi,4.3,4085,2,No,No,900
11768,New Delhi,4.2,2549,4,Yes,Yes,2600
11769,New Delhi,4.5,2213,3,No,No,1200
11770,New Delhi,3.9,1485,2,No,No,700
11771,New Delhi,4.1,799,3,No,Yes,1800
11772,New Delhi,4.1,387,3,No,No,1400
11773,New Delhi,3.8,1174,3,No,Yes,1200
11774,Gurgaon,4.4,3569,3,No,No,1800
11775,New Delhi,4.7,268,4,No,No,2000
11776,New Delhi,4.0,4689,2,No,No,800
11777,Gurgaon,4.3,716,3,Yes,Yes,1500
11778,New Delhi,4.4,4373,3,Yes,No,1500
11779,New Delhi,4.3,1252,3,Yes,Yes,1600
11780,New Delhi,4.2,2131,3,Yes,Yes,1400
11781,New Delhi,4.9,408,4,No,No,5000
11782,Guwahati,4.9,774,4,No,No,1500
11783,Tanunda,4.4,339,3,No,No,30
11784,Clatskanie,4.3,96,1,No,No,10
11785,Hepburn Springs,3.8,93,1,No,No,7
11786,Fernley,3.7,83,1,No,No,10
11787,Bhubaneshwar,4.6,154,3,No,No,1200
11788,Middleton Beach,3.8,176,3,No,No,30
11789,Pune,4.3,868,3,No,No,1500
11790,Mc Millan,2.4,17,1,No,No,10
11791,Bandung,4.2,22,3,No,No,150000
11792,Lorn,3.6,18,2,No,No,20
11793,Victor Harbor,3.6,96,2,No,No,20
11794,Huskisson,4.1,40,2,No,No,20
11795,Armidale,3.5,25,2,No,No,20
11796,Guwahati,4.3,233,2,No,No,700
11797,Goa,4.3,2191,4,No,No,1400
11798,Winchester Bay,3.2,16,2,No,No,25
11799,Forrest,3.7,29,2,No,No,20
11800,Macedon,3.5,31,2,No,No,20
11801,Monroe,3.6,65,2,No,No,25
11802,Guwahati,4.9,774,4,No,No,1500
11803,Tanunda,4.4,339,3,No,No,30
11804,Clatskanie,4.3,96,1,No,No,10
11805,Hepburn Springs,3.8,93,1,No,No,7
11806,Fernley,3.7,83,1,No,No,10
11807,Bhubaneshwar,4.6,154,3,No,No,1200
11808,Middleton Beach,3.8,176,3,No,No,30
11809,Pune,4.3,868,3,No,No,1500
11810,Mc Millan,2.4,17,1,No,No,10
11811,Bandung,4.2,22,3,No,No,150000
11812,Lorn,3.6,18,2,No,No,20
11813,Victor Harbor,3.6,96,2,No,No,20
11814,Huskisson,4.1,40,2,No,No,20
11815,Armidale,3.5,25,2,No,No,20
11816,Guwahati,4.3,233,2,No,No,700
11817,Goa,4.3,2191,4,No,No,1400
11818,Winchester Bay,3.2,16,2,No,No,25
11819,Forrest,3.7,29,2,No,No,20
11820,Macedon,3.5,31,2,No,No,20
11821,Monroe,3.6,65,2,No,No,25
11822,Guwahati,4.9,774,4,No,No,1500
11823,Tanunda,4.4,339,3,No,No,30
11824,Clatskanie,4.3,96,1,No,No,10
11825,Hepburn Springs,3.8,93,1,No,No,7
11826,Fernley,3.7,83,1,No,No,10
11827,Bhubaneshwar,4.6,154,3,No,No,1200
11828,Middleton Beach,3.8,176,3,No,No,30
11829,Pune,4.3,868,3,No,No,1500
11830,Mc Millan,2.4,17,1,No,No,10
11831,Bandung,4.2,22,3,No,No,150000
11832,Lorn,3.6,18,2,No,No,20
11833,Victor Harbor,3.6,96,2,No,No,20
11834,Huskisson,4.1,40,2,No,No,20
11835,Armidale,3.5,25,2,No,No,20
11836,Guwahati,4.3,233,2,No,No,700
11837,Goa,4.3,2191,4,No,No,1400
11838,Winchester Bay,3.2,16,2,No,No,25
11839,Forrest,3.7,29,2,No,No,20
11840,Macedon,3.5,31,2,No,No,20
11841,Monroe,3.6,65,2,No,No,25
11842,Guwahati,4.9,774,4,No,No,1500
11843,Tanunda,4.4,339,3,No,No,30
11844,Clatskanie,4.3,96,1,No,No,10
11845,Hepburn Springs,3.8,93,1,No,No,7
11846,Fernley,3.7,83,1,No,No,10
11847,Bhubaneshwar,4.6,154,3,No,No,1200
11848,Middleton Beach,3.8,176,3,No,No,30
11849,Pune,4.3,868,3,No,No,1500
11850,Mc Millan,2.4,17,1,No,No,10
11851,Bandung,4.2,22,3,No,No,150000
11852,Lorn,3.6,18,2,No,No,20
11853,Victor Harbor,3.6,96,2,No,No,20
11854,Huskisson,4.1,40,2,No,No,20
11855,Armidale,3.5,25,2,No,No,20
11856,Guwahati,4.3,233,2,No,No,700
11857,Goa,4.3,2191,4,No,No,1400
11858,Winchester Bay,3.2,16,2,No,No,25
11859,Forrest,3.7,29,2,No,No,20
11860,Macedon,3.5,31,2,No,No,20
11861,Monroe,3.6,65,2,No,No,25
11862,Guwahati,4.9,774,4,No,No,1500
11863,Tanunda,4.4,339,3,No,No,30
11864,Clatskanie,4.3,96,1,No,No,10
11865,Hepburn Springs,3.8,93,1,No,No,7
11866,Fernley,3.7,83,1,No,No,10
11867,Bhubaneshwar,4.6,154,3,No,No,1200
11868,Middleton Beach,3.8,176,3,No,No,30
11869,Pune,4.3,868,3,No,No,1500
11870,Mc Millan,2.4,17,1,No,No,10
11871,Bandung,4.2,22,3,No,No,150000
11872,Lorn,3.6,18,2,No,No,20
11873,Victor Harbor,3.6,96,2,No,No,20
11874,Huskisson,4.1,40,2,No,No,20
11875,Armidale,3.5,25,2,No,No,20
11876,Guwahati,4.3,233,2,No,No,700
11877,Goa,4.3,2191,4,No,No,1400
11878,Winchester Bay,3.2,16,2,No,No,25
11879,Forrest,3.7,29,2,No,No,20
11880,Macedon,3.5,31,2,No,No,20
11881,Monroe,3.6,65,2,No,No,25
11882,Guwahati,4.9,774,4,No,No,1500
11883,Tanunda,4.4,339,3,No,No,30
11884,Clatskanie,4.3,96,1,No,No,10
11885,Hepburn Springs,3.8,93,1,No,No,7
11886,Fernley,3.7,83,1,No,No,10
11887,Bhubaneshwar,4.6,154,3,No,No,1200
11888,Middleton Beach,3.8,176,3,No,No,30
11889,Pune,4.3,868,3,No,No,1500
11890,Mc Millan,2.4,17,1,No,No,10
11891,Bandung,4.2,22,3,No,No,150000
11892,Lorn,3.6,18,2,No,No,20
11893,Victor Harbor,3.6,96,2,No,No,20
11894,Huskisson,4.1,40,2,No,No,20
11895,Armidale,3.5,25,2,No,No,20
11896,Guwahati,4.3,233,2,No,No,700
11897,Goa,4.3,2191,4,No,No,1400
11898,Winchester Bay,3.2,16,2,No,No,25
11899,Forrest,3.7,29,2,No,No,20
11900,Macedon,3.5,31,2,No,No,20
11901,Monroe,3.6,65,2,No,No,25
11902,Guwahati,4.9,774,4,No,No,1500
11903,Tanunda,4.4,339,3,No,No,30
11904,Clatskanie,4.3,96,1,No,No,10
11905,Hepburn Springs,3.8,93,1,No,No,7
11906,Fernley,3.7,83,1,No,No,10
11907,Bhubaneshwar,4.6,154,3,No,No,1200
11908,Middleton Beach,3.8,176,3,No,No,30
11909,Pune,4.3,868,3,No,No,1500
11910,Mc Millan,2.4,17,1,No,No,10
11911,Bandung,4.2,22,3,No,No,150000
11912,Lorn,3.6,18,2,No,No,20
11913,Victor Harbor,3.6,96,2,No,No,20
11914,Huskisson,4.1,40,2,No,No,20
11915,Armidale,3.5,25,2,No,No,20
11916,Guwahati,4.3,233,2,No,No,700
11917,Goa,4.3,2191,4,No,No,1400
11918,Winchester Bay,3.2,16,2,No,No,25
11919,Forrest,3.7,29,2,No,No,20
11920,Macedon,3.5,31,2,No,No,20
11921,Monroe,3.6,65,2,No,No,25
11922,New Delhi,3.8,145,3,Yes,Yes,1300
11923,New Delhi,3.4,180,3,Yes,Yes,1000
11924,New Delhi,3.5,163,3,No,Yes,1500
11925,New Delhi,3.8,95,2,Yes,No,600
11926,New Delhi,4.0,55,1,No,No,350
11927,New Delhi,4.2,73,2,Yes,No,700
11928,New Delhi,3.5,174,2,Yes,No,900
11929,New Delhi,3.6,119,2,Yes,No,800
11930,New Delhi,3.8,68,2,No,No,600
11931,New Delhi,3.5,84,3,Yes,Yes,1000
11932,New Delhi,2.7,128,1,Yes,No,400
11933,New Delhi,3.8,59,2,Yes,No,700
11934,New Delhi,3.5,104,1,Yes,No,450
11935,New Delhi,4.0,83,3,No,No,1000
11936,New Delhi,4.0,46,3,Yes,No,1500
11937,New Delhi,4.4,52,2,Yes,No,750
11938,New Delhi,3.7,89,2,Yes,No,800
11939,New Delhi,2.6,114,2,Yes,No,500
11940,New Delhi,3.4,112,2,No,No,800
11941,New Delhi,3.4,104,2,No,No,750
11942,New Delhi,4.1,3495,3,No,No,1000
11943,New Delhi,4.2,1971,3,Yes,Yes,1950
11944,New Delhi,4.2,3311,2,No,No,600
11945,New Delhi,4.1,1980,3,No,No,1400
11946,Gurgaon,3.8,1046,4,No,No,2300
11947,Gurgaon,4.3,1887,4,Yes,Yes,2000
11948,New Delhi,4.9,1934,4,No,No,4000
11949,New Delhi,3.6,877,2,No,No,800
11950,New Delhi,3.9,3413,3,No,Yes,1600
11951,New Delhi,3.9,1439,2,Yes,Yes,800
11952,Gurgaon,4.0,802,3,Yes,Yes,1400
11953,New Delhi,4.3,3002,3,No,Yes,1600
11954,New Delhi,3.7,4914,3,No,No,1500
11955,New Delhi,4.3,3591,1,No,No,400
11956,Noida,3.9,749,3,No,No,1800
11957,New Delhi,4.6,1691,4,No,Yes,2000
11958,New Delhi,4.1,636,2,Yes,No,800
11959,New Delhi,4.2,1914,3,No,No,1300
11960,New Delhi,3.4,1523,3,Yes,No,1300
11961,New Delhi,4.3,3530,2,No,No,800
11962,New Delhi,4.1,3495,3,No,No,1000
11963,New Delhi,4.2,1971,3,Yes,Yes,1950
11964,New Delhi,4.2,3311,2,No,No,600
11965,New Delhi,4.1,1980,3,No,No,1400
11966,Gurgaon,3.8,1046,4,No,No,2300
11967,Gurgaon,4.3,1887,4,Yes,Yes,2000
11968,New Delhi,4.9,1934,4,No,No,4000
11969,New Delhi,3.6,877,2,No,No,800
11970,New Delhi,3.9,3413,3,No,Yes,1600
11971,New Delhi,3.9,1439,2,Yes,Yes,800
11972,Gurgaon,4.0,802,3,Yes,Yes,1400
11973,New Delhi,4.3,3002,3,No,Yes,1600
11974,New Delhi,3.7,4914,3,No,No,1500
11975,New Delhi,4.3,3591,1,No,No,400
11976,Noida,3.9,749,3,No,No,1800
11977,New Delhi,4.6,1691,4,No,Yes,2000
11978,New Delhi,4.1,636,2,Yes,No,800
11979,New Delhi,4.2,1914,3,No,No,1300
11980,New Delhi,3.4,1523,3,Yes,No,1300
11981,New Delhi,4.3,3530,2,No,No,800
11982,New Delhi,4.1,3495,3,No,No,1000
11983,New Delhi,4.2,1971,3,Yes,Yes,1950
11984,New Delhi,4.2,3311,2,No,No,600
11985,New Delhi,4.1,1980,3,No,No,1400
11986,Gurgaon,3.8,1046,4,No,No,2300
11987,Gurgaon,4.3,1887,4,Yes,Yes,2000
11988,New Delhi,4.9,1934,4,No,No,4000
11989,New Delhi,3.6,877,2,No,No,800
11990,New Delhi,3.9,3413,3,No,Yes,1600
11991,New Delhi,3.9,1439,2,Yes,Yes,800
11992,Gurgaon,4.0,802,3,Yes,Yes,1400
11993,New Delhi,4.3,3002,3,No,Yes,1600
11994,New Delhi,3.7,4914,3,No,No,1500
11995,New Delhi,4.3,3591,1,No,No,400
11996,Noida,3.9,749,3,No,No,1800
11997,New Delhi,4.6,1691,4,No,Yes,2000
11998,New Delhi,4.1,636,2,Yes,No,800
11999,New Delhi,4.2,1914,3,No,No,1300
12000,New Delhi,3.4,1523,3,Yes,No,1300
12001,New Delhi,4.3,3530,2,No,No,800
12002,New Delhi,4.1,3495,3,No,No,1000
12003,New Delhi,4.2,1971,3,Yes,Yes,1950
12004,New Delhi,4.2,3311,2,No,No,600
12005,New Delhi,4.1,1980,3,No,No,1400
12006,Gurgaon,3.8,1046,4,No,No,2300
12007,Gurgaon,4.3,1887,4,Yes,Yes,2000
12008,New Delhi,4.9,1934,4,No,No,4000
12009,New Delhi,3.6,877,2,No,No,800
12010,New Delhi,3.9,3413,3,No,Yes,1600
12011,New Delhi,3.9,1439,2,Yes,Yes,800
12012,Gurgaon,4.0,802,3,Yes,Yes,1400
12013,New Delhi,4.3,3002,3,No,Yes,1600
12014,New Delhi,3.7,4914,3,No,No,1500
12015,New Delhi,4.3,3591,1,No,No,400
12016,Noida,3.9,749,3,No,No,1800
12017,New Delhi,4.6,1691,4,No,Yes,2000
12018,New Delhi,4.1,636,2,Yes,No,800
12019,New Delhi,4.2,1914,3,No,No,1300
12020,New Delhi,3.4,1523,3,Yes,No,1300
12021,New Delhi,4.3,3530,2,No,No,800
12022,New Delhi,4.1,3495,3,No,No,1000
12023,New Delhi,4.2,1971,3,Yes,Yes,1950
12024,New Delhi,4.2,3311,2,No,No,600
12025,New Delhi,4.1,1980,3,No,No,1400
12026,Gurgaon,3.8,1046,4,No,No,2300
12027,Gurgaon,4.3,1887,4,Yes,Yes,2000
12028,New Delhi,4.9,1934,4,No,No,4000
12029,New Delhi,3.6,877,2,No,No,800
12030,New Delhi,3.9,3413,3,No,Yes,1600
12031,New Delhi,3.9,1439,2,Yes,Yes,800
12032,Gurgaon,4.0,802,3,Yes,Yes,1400
12033,New Delhi,4.3,3002,3,No,Yes,1600
12034,New Delhi,3.7,4914,3,No,No,1500
12035,New Delhi,4.3,3591,1,No,No,400
12036,Noida,3.9,749,3,No,No,1800
12037,New Delhi,4.6,1691,4,No,Yes,2000
12038,New Delhi,4.1,636,2,Yes,No,800
12039,New Delhi,4.2,1914,3,No,No,1300
12040,New Delhi,3.4,1523,3,Yes,No,1300
12041,New Delhi,4.3,3530,2,No,No,800
12042,New Delhi,3.7,94,2,No,No,600
12043,New Delhi,3.2,67,2,Yes,Yes,900
12044,New Delhi,2.6,83,2,Yes,No,800
12045,New Delhi,2.7,90,2,Yes,No,800
12046,New Delhi,2.7,59,2,No,No,700
12047,New Delhi,2.6,70,2,Yes,No,650
12048,New Delhi,3.0,64,2,Yes,No,900
12049,New Delhi,3.4,63,1,No,No,400
12050,New Delhi,2.3,54,2,No,No,500
12051,New Delhi,3.6,31,2,No,No,500
12052,New Delhi,3.6,49,2,Yes,No,600
12053,New Delhi,2.8,53,1,No,No,400
12054,New Delhi,3.1,45,2,No,No,700
12055,New Delhi,3.3,38,1,No,No,300
12056,New Delhi,3.9,21,3,Yes,No,1000
12057,New Delhi,3.1,34,2,Yes,No,700
12058,New Delhi,3.5,40,2,Yes,No,500
12059,New Delhi,3.3,34,1,No,No,200
12060,New Delhi,3.2,16,1,No,No,100
12061,New Delhi,3.3,33,2,No,No,500
12062,New Delhi,3.7,59,4,No,No,3500
12063,New Delhi,3.8,20,3,No,No,1200
12064,New Delhi,3.2,48,4,No,Yes,2200
12065,New Delhi,3.4,34,2,No,No,800
12066,New Delhi,2.8,31,2,No,No,700
12067,New Delhi,3.4,28,1,No,No,300
12068,New Delhi,3.6,32,4,No,No,2000
12069,New Delhi,2.7,33,1,No,No,450
12070,New Delhi,3.2,17,4,No,No,2000
12071,New Delhi,3.5,24,4,No,Yes,4000
12072,New Delhi,3.2,4,1,Yes,No,400
12073,New Delhi,3.4,25,3,No,No,1000
12074,New Delhi,3.1,26,2,No,No,500
12075,New Delhi,3.2,17,2,No,Yes,900
12076,New Delhi,3.5,20,1,No,No,450
12077,New Delhi,3.2,14,2,No,No,700
12078,New Delhi,2.9,16,2,No,No,700
12079,New Delhi,3.1,10,2,No,No,700
12080,New Delhi,3.2,10,2,No,No,500
12081,New Delhi,3.2,17,2,No,Yes,800
12082,New Delhi,2.9,16,2,Yes,No,600
12083,New Delhi,2.9,7,2,Yes,No,500
12084,New Delhi,0,2,1,No,No,150
12085,New Delhi,3.1,5,3,No,No,1000
12086,New Delhi,3.0,4,2,No,Yes,800
12087,New Delhi,0,2,1,No,No,300
12088,New Delhi,0,2,1,No,No,300
12089,New Delhi,0,1,1,No,No,450
12090,New Delhi,0,2,1,No,No,300
12091,New Delhi,0,2,1,No,No,100
12092,New Delhi,0,1,3,No,Yes,1500
12093,New Delhi,0,0,1,No,No,400
12094,New Delhi,0,0,1,No,No,400
12095,New Delhi,0,0,2,No,No,500
12096,New Delhi,4.2,1125,2,Yes,No,550
12097,New Delhi,3.7,807,3,No,No,1300
12098,New Delhi,3.8,843,3,Yes,No,1000
12099,New Delhi,3.7,780,3,Yes,Yes,1800
12100,New Delhi,4.5,665,1,Yes,No,150
